Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"792.2130","10.2897","2960.57606","-90.8190","15.3311"
"792.2180","10.3175","3398.55289","-90.8190","15.4092"
"792.2230","10.3525","3807.07026","-90.8190","15.4329"
"792.2280","10.3938","4095.75510","-90.8190","15.4220"
"792.2330","10.4401","4228.07503","-90.8190","15.4220"
"792.2380","10.4902","4329.92077","-90.8190","15.4760"
"792.2430","10.5425","4515.36846","-90.8190","15.5545"
"792.2480","10.5960","4707.20625","-90.8190","15.6013"
"792.2530","10.6498","4835.75058","-90.8190","15.6231"
"792.2580","10.7033","4858.78944","-90.8190","15.5975"
"792.2630","10.7563","4759.44090","-90.8190","15.5699"
"792.2680","10.8084","4628.45755","-90.8190","15.5736"
"792.2730","10.8598","4631.38247","-90.8190","15.5871"
"792.2780","10.9105","4714.93721","-90.8190","15.6029"
"792.2830","10.9606","4784.96408","-90.8190","15.6177"
"792.2880","11.0103","4781.18896","-90.8190","15.6024"
"792.2930","11.0596","4684.92556","-90.8190","15.5760"
"792.2980","11.1087","4561.59973","-90.8190","15.5728"
"792.3030","11.1576","4572.83878","-90.8190","15.5988"
"792.3080","11.2065","4662.27627","-90.8190","15.6305"
"792.3120","11.2456","4719.74850","-90.8190","15.6505"
"792.3130","11.2554","4727.11992","-90.8190","15.6544"
"794.1090","15.3600","3250.24056","-90.8190","16.6495"
"794.1140","15.3600","3252.27594","-90.8190","16.6592"
"794.1190","15.3601","3269.91820","-90.8190","16.6534"
"794.1240","15.3606","3365.34834","-90.8190","16.6437"
"794.1290","15.3623","3600.86727","-90.8190","16.6272"
"794.1340","15.3665","3909.97195","-90.8190","16.6046"
"794.1390","15.3746","4199.76330","-90.8190","16.5960"
"794.1440","15.3884","4479.60281","-90.8190","16.6268"
"794.1490","15.4090","4888.68141","-90.8190","16.6818"
"794.1540","15.4370","5346.09461","-90.8190","16.6984"
"794.1590","15.4721","5748.09933","-90.8190","16.6763"
"794.1640","15.5135","6020.90311","-90.8190","16.6311"
"794.1690","15.5599","6172.83821","-90.8190","16.6207"
"794.1740","15.6100","6378.78656","-90.8190","16.6888"
"794.1790","15.6623","6629.45509","-90.8190","16.8012"
"794.1840","15.7158","6842.40150","-90.8190","16.9089"
"794.1890","15.7697","6961.10821","-90.8190","16.9688"
"794.1940","15.8232","6956.39372","-90.8190","16.9788"
"794.1990","15.8762","6842.33475","-90.8190","16.9979"
"794.2040","15.9284","6779.89054","-90.8190","17.0642"
"794.2090","15.9798","6849.45488","-90.8190","17.1355"
"794.2140","16.0305","6955.31750","-90.8190","17.1915"
"794.2190","16.0807","7022.24445","-90.8190","17.2162"
"794.2240","16.1304","7007.52306","-90.8190","17.2243"
"794.2290","16.1799","6911.76224","-90.8190","17.2371"
"794.2340","16.2291","6888.87644","-90.8190","17.2796"
"794.2390","16.2781","6996.85574","-90.8190","17.3270"
"794.2440","16.3272","7136.21759","-90.8190","17.3570"
"794.2480","16.3664","7213.03177","-90.8190","17.3745"
"794.2490","16.3762","7223.82879","-90.8190","17.3773"
"796.0370","20.4813","5105.55077","-90.8190","18.8166"
"796.0420","20.4813","5107.65076","-90.8190","18.8132"
"796.0470","20.4814","5122.84708","-90.8190","18.8019"
"796.0520","20.4819","5211.21693","-90.8190","18.7605"
"796.0570","20.4835","5446.49267","-90.8190","18.7127"
"796.0620","20.4874","5768.52751","-90.8190","18.6734"
"796.0670","20.4953","6096.56525","-90.8190","18.6583"
"796.0720","20.5086","6498.80409","-90.8190","18.7137"
"796.0770","20.5289","6999.77064","-90.8190","18.7811"
"796.0820","20.5565","7492.56706","-90.8190","18.8268"
"796.0870","20.5913","7900.55847","-90.8190","18.8204"
"796.0920","20.6324","8162.63771","-90.8190","18.7815"
"796.0970","20.6786","8340.79647","-90.8190","18.7730"
"796.1020","20.7285","8581.84719","-90.8190","18.7837"
"796.1070","20.7807","8824.07379","-90.8190","18.8131"
"796.1120","20.8342","9004.63200","-90.8190","18.8601"
"796.1170","20.8879","9087.44144","-90.8190","18.8964"
"796.1220","20.9414","9056.66733","-90.8190","18.9161"
"796.1270","20.9942","8982.74040","-90.8190","18.9517"
"796.1320","21.0463","9012.60376","-90.8190","19.0123"
"796.1370","21.0977","9101.08662","-90.8190","19.0462"
"796.1420","21.1484","9174.85046","-90.8190","19.0701"
"796.1470","21.1986","9190.57846","-90.8190","19.0734"
"796.1520","21.2482","9121.08421","-90.8190","19.0775"
"796.1570","21.2976","9022.23682","-90.8190","19.1317"
"796.1620","21.3468","9055.09281","-90.8190","19.2184"
"796.1670","21.3959","9176.20850","-90.8190","19.2829"
"796.1720","21.4449","9292.12666","-90.8190","19.3061"
"796.1760","21.4842","9341.16745","-90.8190","19.2962"
"796.1770","21.4940","9344.80286","-90.8190","19.2928"
"797.9570","25.5964","7158.67090","-90.8190","20.7364"
"797.9620","25.5964","7161.14330","-90.8190","20.7396"
"797.9670","25.5965","7174.92294","-90.8190","20.7426"
"797.9720","25.5970","7258.72517","-90.8190","20.7374"
"797.9770","25.5986","7480.01242","-90.8190","20.7156"
"797.9820","25.6027","7780.08461","-90.8190","20.6941"
"797.9870","25.6107","8119.93122","-90.8190","20.7014"
"797.9920","25.6242","8597.16797","-90.8190","20.7543"
"797.9970","25.6447","9132.28226","-90.8190","20.8091"
"798.0020","25.6725","9623.11840","-90.8190","20.8122"
"798.0070","25.7076","9999.06158","-90.8190","20.7585"
"798.0120","25.7490","10246.49525","-90.8190","20.6978"
"798.0170","25.7954","10508.90446","-90.8190","20.7126"
"798.0220","25.8455","10798.81477","-90.8190","20.7492"
"798.0270","25.8979","11039.75201","-90.8190","20.7852"
"798.0320","25.9515","11186.22684","-90.8190","20.8000"
"798.0370","26.0053","11222.32819","-90.8190","20.7970"
"798.0420","26.0589","11162.41074","-90.8190","20.8171"
"798.0470","26.1118","11154.40559","-90.8190","20.8839"
"798.0520","26.1640","11234.95674","-90.8190","20.9403"
"798.0570","26.2154","11330.69611","-90.8190","20.9914"
"798.0620","26.2661","11384.17530","-90.8190","21.0207"
"798.0670","26.3162","11366.18805","-90.8190","21.0233"
"798.0720","26.3659","11274.60384","-90.8190","21.0305"
"798.0770","26.4153","11242.80930","-90.8190","21.0685"
"798.0820","26.4644","11327.27242","-90.8190","21.1123"
"798.0870","26.5134","11436.65218","-90.8190","21.1451"
"798.0920","26.5624","11496.23489","-90.8190","21.1506"
"798.0960","26.6016","11482.61547","-90.8190","21.1411"
"798.0970","26.6114","11469.59591","-90.8190","21.1392"
"799.8770","30.7178","9164.78539","-90.8190","22.0355"
"799.8820","30.7178","9170.11356","-90.8190","22.0385"
"799.8870","30.7179","9187.48665","-90.8190","22.0280"
"799.8920","30.7184","9273.09704","-90.8190","21.9992"
"799.8970","30.7201","9503.60775","-90.8190","21.9564"
"799.9020","30.7241","9866.75644","-90.8190","21.9248"
"799.9070","30.7320","10390.37609","-90.8190","21.9780"
"799.9120","30.7454","11012.31480","-90.8190","22.0857"
"799.9170","30.7657","11616.30726","-90.8190","22.1960"
"799.9220","30.7933","12127.34985","-90.8190","22.2773"
"799.9270","30.8281","12493.46447","-90.8190","22.3138"
"799.9320","30.8693","12760.47230","-90.8190","22.3378"
"799.9370","30.9155","13062.92439","-90.8190","22.3728"
"799.9420","30.9654","13343.72902","-90.8190","22.4128"
"799.9470","31.0177","13542.50145","-90.8190","22.4846"
"799.9520","31.0712","13631.89793","-90.8190","22.5516"
"799.9570","31.1250","13610.29434","-90.8190","22.5978"
"799.9620","31.1786","13550.97771","-90.8190","22.6619"
"799.9670","31.2315","13601.00842","-90.8190","22.7249"
"799.9720","31.2837","13708.65059","-90.8190","22.7684"
"799.9770","31.3352","13786.73267","-90.8190","22.7831"
"799.9820","31.3860","13795.62473","-90.8190","22.7741"
"799.9870","31.4362","13723.31619","-90.8190","22.7588"
"799.9920","31.4859","13614.11190","-90.8190","22.7816"
"799.9970","31.5353","13619.59362","-90.8190","22.8682"
"800.0020","31.5844","13717.63420","-90.8190","22.9579"
"800.0070","31.6334","13829.67567","-90.8190","23.0279"
"800.0120","31.6823","13899.67537","-90.8190","23.0728"
"800.0160","31.7214","13903.35083","-90.8190","23.0892"
"800.0170","31.7312","13895.34664","-90.8190","23.0891"
"801.8030","35.8352","12151.55602","-90.8190","23.8429"
"801.8080","35.8352","12151.92890","-90.8190","23.8348"
"801.8130","35.8353","12164.51073","-90.8190","23.8021"
"801.8180","35.8358","12240.90862","-90.8190","23.7613"
"801.8230","35.8375","12446.96331","-90.8190","23.7230"
"801.8280","35.8414","12794.06261","-90.8190","23.7155"
"801.8330","35.8493","13297.78004","-90.8190","23.7864"
"801.8380","35.8627","13872.59293","-90.8190","23.9183"
"801.8430","35.8830","14421.42010","-90.8190","24.0541"
"801.8480","35.9105","14893.23330","-90.8190","24.1376"
"801.8530","35.9453","15265.37704","-90.8190","24.2071"
"801.8580","35.9863","15622.51568","-90.8190","24.3020"
"801.8630","36.0324","15989.48383","-90.8190","24.4096"
"801.8680","36.0823","16292.66739","-90.8190","24.5106"
"801.8730","36.1345","16488.64174","-90.8190","24.5928"
"801.8780","36.1879","16570.27626","-90.8190","24.6512"
"801.8830","36.2417","16555.85098","-90.8190","24.6963"
"801.8880","36.2953","16568.62259","-90.8190","24.7484"
"801.8930","36.3483","16666.31126","-90.8190","24.7984"
"801.8980","36.4006","16782.27043","-90.8190","24.8448"
"801.9030","36.4521","16855.80063","-90.8190","24.8835"
"801.9080","36.5029","16859.02405","-90.8190","24.8957"
"801.9130","36.5531","16786.77940","-90.8190","24.9147"
"801.9180","36.6029","16714.43176","-90.8190","24.9516"
"801.9230","36.6523","16752.71606","-90.8190","24.9892"
"801.9280","36.7015","16847.48840","-90.8190","25.0141"
"801.9330","36.7505","16933.25996","-90.8190","25.0252"
"801.9380","36.7994","16970.06607","-90.8190","25.0093"
"801.9420","36.8385","16950.94872","-90.8190","24.9928"
"801.9430","36.8483","16940.38391","-90.8190","24.9889"
"803.7350","40.9537","18185.21118","-90.8190","29.5111"
"803.7400","40.9537","18185.02235","-90.8190","29.5158"
"803.7450","40.9538","18199.84818","-90.8190","29.4997"
"803.7500","40.9543","18290.68184","-90.8190","29.4629"
"803.7550","40.9559","18563.81416","-90.8190","29.4805"
"803.7600","40.9598","19067.66510","-90.8190","29.6106"
"803.7650","40.9677","19761.23428","-90.8190","29.8995"
"803.7700","40.9810","20555.62401","-90.8190","30.3711"
"803.7750","41.0012","21363.95836","-90.8190","30.9772"
"803.7800","41.0289","22108.72650","-90.8190","31.6190"
"803.7850","41.0637","22769.98329","-90.8190","32.3116"
"803.7900","41.1049","23438.65395","-90.8190","33.0625"
"803.7950","41.1511","24130.18990","-90.8190","33.8305"
"803.8000","41.2010","24768.60428","-90.8190","34.5957"
"803.8050","41.2532","25303.18642","-90.8190","35.3537"
"803.8100","41.3066","25708.12607","-90.8190","36.0720"
"803.8150","41.3604","25982.43523","-90.8190","36.7196"
"803.8200","41.4139","26222.81456","-90.8190","37.3133"
"803.8250","41.4668","26500.72098","-90.8190","37.8471"
"803.8300","41.5190","26775.51270","-90.8190","38.2828"
"803.8350","41.5704","27002.28882","-90.8190","38.6375"
"803.8400","41.6211","27151.84975","-90.8190","38.9363"
"803.8450","41.6713","27226.56250","-90.8190","39.2059"
"803.8500","41.7211","27333.74977","-90.8190","39.5033"
"803.8550","41.7705","27555.29785","-90.8190","39.8225"
"803.8600","41.8196","27831.77757","-90.8190","40.1331"
"803.8650","41.8686","28099.58839","-90.8190","40.4099"
"803.8700","41.9175","28315.89127","-90.8190","40.6612"
"803.8740","41.9567","28435.18448","-90.8190","40.8595"
"803.8750","41.9665","28458.66585","-90.8190","40.9071"
"805.6540","46.0688","42918.86520","-90.8190","72.3121"
"805.6590","46.0688","42914.19601","-90.8190","72.3071"
"805.6640","46.0689","42927.90604","-90.8190","72.2962"
"805.6690","46.0694","43042.39655","-90.8190","72.3101"
"805.6740","46.0711","43411.77368","-90.8190","72.4434"
"805.6790","46.0750","44162.60529","-90.8190","72.8896"
"805.6840","46.0830","45397.01462","-90.8190","73.8939"
"805.6890","46.0965","47115.88287","-90.8190","75.5837"
"805.6940","46.1169","49210.83069","-90.8190","77.9812"
"805.6990","46.1446","51449.72229","-90.8190","80.8832"
"805.7040","46.1796","53604.52271","-90.8190","83.9164"
"805.7090","46.2209","55558.07877","-90.8190","86.7025"
"805.7140","46.2672","57251.33133","-90.8190","89.0546"
"805.7190","46.3173","58529.30832","-90.8190","90.8448"
"805.7240","46.3696","59441.59317","-90.8190","92.2267"
"805.7290","46.4232","60139.74762","-90.8190","93.4423"
"805.7340","46.4771","60778.14865","-90.8190","94.6998"
"805.7390","46.5307","61512.90512","-90.8190","96.0972"
"805.7440","46.5837","62467.13638","-90.8190","97.6984"
"805.7490","46.6359","63620.88776","-90.8190","99.4869"
"805.7540","46.6874","64853.37830","-90.8190","101.4168"
"805.7590","46.7381","66054.61884","-90.8190","103.4162"
"805.7640","46.7883","67162.47559","-90.8190","105.4420"
"805.7690","46.8379","68182.62482","-90.8190","107.4080"
"805.7740","46.8872","69199.71466","-90.8190","109.2678"
"805.7790","46.9363","70192.49725","-90.8190","110.9720"
"805.7840","46.9852","71049.96490","-90.8190","112.4580"
"805.7890","47.0341","71681.40411","-90.8190","113.6812"
"805.7930","47.0733","72018.05115","-90.8190","114.4803"
"805.7940","47.0830","72080.03998","-90.8190","114.6580"
"807.5740","51.1888","118241.02783","-90.8190","218.2523"
"807.5790","51.1888","118231.08673","-90.8190","218.2099"
"807.5840","51.1889","118244.97223","-90.8190","218.1513"
"807.5890","51.1894","118412.28485","-90.8190","218.0924"
"807.5940","51.1911","118991.23383","-90.8190","218.1184"
"807.5990","51.1951","120230.66711","-90.8190","218.4208"
"807.6040","51.2031","122413.58948","-90.8190","219.3802"
"807.6090","51.2166","125707.62634","-90.8190","221.4831"
"807.6140","51.2370","130028.38135","-90.8190","225.1254"
"807.6190","51.2647","135366.22620","-90.8190","230.2214"
"807.6240","51.2995","141328.09448","-90.8190","236.6593"
"807.6290","51.3407","147425.56763","-90.8190","244.1332"
"807.6340","51.3869","153476.12000","-90.8190","252.2360"
"807.6390","51.4367","159460.06775","-90.8190","260.5415"
"807.6440","51.4889","165132.21741","-90.8190","268.7494"
"807.6490","51.5422","170248.59619","-90.8190","276.5917"
"807.6540","51.5959","174876.89209","-90.8190","283.7938"
"807.6590","51.6493","178803.92456","-90.8190","290.2986"
"807.6640","51.7021","182094.28406","-90.8190","296.0872"
"807.6690","51.7541","184867.82837","-90.8190","301.2205"
"807.6740","51.8054","187301.95618","-90.8190","305.6490"
"807.6790","51.8561","189472.38159","-90.8190","309.3642"
"807.6840","51.9061","191542.58728","-90.8190","312.6582"
"807.6890","51.9558","193656.49414","-90.8190","315.7873"
"807.6940","52.0051","195722.01538","-90.8190","318.9369"
"807.6990","52.0542","197700.94299","-90.8190","322.1371"
"807.7040","52.1033","199610.88562","-90.8190","325.4424"
"807.7090","52.1522","201648.19336","-90.8190","328.7576"
"807.7130","52.1914","203386.56616","-90.8190","331.4019"
"807.7140","52.2011","203838.27209","-90.8190","332.0646"
"821.1900","0.0008","-29664.18839","-100.8099","3.7613"
"821.1950","0.0008","-29656.08025","-100.8099","3.7774"
"821.2000","0.0010","-29579.61082","-100.8099","3.7721"
"821.2050","0.0017","-29179.76761","-100.8099","3.7666"
"821.2100","0.0044","-28128.35884","-100.8099","3.8443"
"821.2150","0.0105","-26386.37924","-100.8099","4.0779"
"821.2200","0.0220","-24359.22050","-100.8099","4.4528"
"821.2250","0.0403","-22262.81548","-100.8099","5.0168"
"821.2300","0.0662","-19924.44229","-100.8099","5.8541"
"821.2350","0.0995","-17586.28654","-100.8099","6.8084"
"821.2400","0.1395","-15531.18801","-100.8099","7.8366"
"821.2450","0.1850","-13898.21148","-100.8099","8.9164"
"821.2500","0.2344","-12714.12659","-100.8099","10.0586"
"821.2550","0.2864","-11733.02650","-100.8099","11.3854"
"821.2600","0.3397","-10762.04300","-100.8099","12.8111"
"821.2650","0.3935","-9911.14807","-100.8099","14.1425"
"821.2700","0.4471","-9301.07212","-100.8099","15.3589"
"821.2750","0.5001","-8970.64400","-100.8099","16.4400"
"821.2800","0.5523","-8890.31792","-100.8099","17.4204"
"821.2850","0.6038","-8886.99341","-100.8099","18.4130"
"821.2900","0.6545","-8668.65158","-100.8099","19.4454"
"821.2950","0.7046","-8316.88499","-100.8099","20.4692"
"821.3000","0.7543","-8006.76918","-100.8099","21.4218"
"821.3050","0.8036","-7818.07947","-100.8099","22.2858"
"821.3100","0.8527","-7769.48929","-100.8099","23.1089"
"821.3150","0.9016","-7833.59814","-100.8099","23.9143"
"821.3200","0.9504","-7744.19785","-100.8099","24.7918"
"821.3250","0.9992","-7435.63461","-100.8099","25.7110"
"821.3260","1.0090","-7363.41286","-100.8099","25.8906"
"821.3270","1.0187","-7291.25023","-100.8099","26.0703"
"823.1100","5.1215","-2773.47231","-100.8099","30.0397"
"823.1150","5.1215","-2771.37375","-100.8099","30.0435"
"823.1200","5.1216","-2742.87224","-100.8099","30.0358"
"823.1250","5.1221","-2582.77202","-100.8099","30.0216"
"823.1300","5.1238","-2223.46592","-100.8099","30.0125"
"823.1350","5.1277","-1784.33895","-100.8099","30.0562"
"823.1400","5.1357","-1390.10811","-100.8099","30.2010"
"823.1450","5.1492","-1109.85398","-100.8099","30.4582"
"823.1500","5.1695","-855.45892","-100.8099","30.9100"
"823.1550","5.1974","-416.31523","-100.8099","31.5782"
"823.1600","5.2324","121.78934","-100.8099","32.2988"
"823.1650","5.2737","583.18782","-100.8099","32.9314"
"823.1700","5.3201","879.54324","-100.8099","33.4701"
"823.1750","5.3701","1014.38546","-100.8099","33.9768"
"823.1800","5.4225","1205.73723","-100.8099","34.4480"
"823.1850","5.4760","1514.71376","-100.8099","34.7554"
"823.1900","5.5297","1776.02088","-100.8099","34.6551"
"823.1950","5.5832","1905.62773","-100.8099","34.2793"
"823.2000","5.6361","1897.34674","-100.8099","33.8219"
"823.2050","5.6882","1772.05145","-100.8099","33.3732"
"823.2100","5.7397","1706.98559","-100.8099","32.8376"
"823.2150","5.7904","1801.99027","-100.8099","32.2983"
"823.2200","5.8406","1964.61284","-100.8099","31.8244"
"823.2250","5.8904","2081.51937","-100.8099","31.4395"
"823.2300","5.9397","2100.64745","-100.8099","31.1260"
"823.2350","5.9889","1991.68825","-100.8099","30.8556"
"823.2400","6.0378","1903.88703","-100.8099","30.6147"
"823.2450","6.0868","2056.05006","-100.8099","30.4657"
"823.2490","6.1259","2229.45023","-100.8099","30.2756"
"823.2500","6.1357","2267.70711","-100.8099","30.2208"
"825.0300","10.2398","951.05410","-100.8099","16.4124"
"825.0350","10.2398","952.46744","-100.8099","16.4044"
"825.0400","10.2399","979.01362","-100.8099","16.3700"
"825.0450","10.2404","1129.49371","-100.8099","16.3136"
"825.0500","10.2421","1483.30152","-100.8099","16.2753"
"825.0550","10.2462","1919.72065","-100.8099","16.2576"
"825.0600","10.2543","2306.73242","-100.8099","16.2387"
"825.0650","10.2679","2583.51588","-100.8099","16.2422"
"825.0700","10.2884","2932.66368","-100.8099","16.3540"
