,Fx,Fy,Fz,Mx,My,Mz,t
242,2.285448,-5.457804,-30.913581,-0.65073,-0.801097,-0.013772,10245.202736381
243,2.158488,-5.456603,-31.282058,-0.650298,-0.78826,-0.015996,10245.203173972
244,2.066598,-5.502477,-31.824705,-0.669042,-0.78006,-0.018806,10245.203613581
245,2.007149,-5.564852,-31.869599,-0.667055,-0.776903,-0.020493,10245.204046468
246,1.943548,-5.696784,-32.167284,-0.677842,-0.770301,-0.021938,10245.204463892
247,1.926337,-5.682027,-32.578121,-0.659642,-0.764687,-0.020985,10245.204893742
248,1.882533,-5.784144,-32.942921,-0.673404,-0.774134,-0.022543,10245.205304592
249,1.713173,-5.808384,-33.125651,-0.680862,-0.75799,-0.024056,10245.205758997
250,1.599199,-5.766307,-33.561116,-0.693537,-0.74088,-0.030825,10245.206182477
251,1.577932,-5.634795,-33.671102,-0.681266,-0.742973,-0.034036,10245.206593382
252,1.498923,-5.75953,-33.528094,-0.686307,-0.739043,-0.030243,10245.207036213
253,1.414668,-5.857031,-33.858273,-0.694478,-0.733802,-0.029324,10245.207469211
254,1.370226,-5.808593,-33.817989,-0.697841,-0.729613,-0.030904,10245.207880024
255,1.294826,-5.641787,-33.823086,-0.662656,-0.723479,-0.027113,10245.208328893
256,1.190952,-5.657525,-33.682816,-0.666777,-0.719037,-0.032884,10245.208901686
257,1.244406,-5.589643,-33.786065,-0.67818,-0.71426,-0.038126,10245.209314814
258,1.350912,-5.701633,-33.676675,-0.685845,-0.730447,-0.035852,10245.209759571
259,1.301574,-5.648807,-34.398288,-0.689806,-0.723508,-0.034557,10245.210320272
260,1.43329,-5.64833,-34.146423,-0.67488,-0.732489,-0.029923,10245.210749881
261,1.539106,-5.661328,-33.781952,-0.676578,-0.742922,-0.030894,10245.211188102
262,1.706109,-5.685001,-33.44738,-0.682113,-0.75734,-0.027779,10245.211601729
263,1.900485,-5.526914,-33.380819,-0.64831,-0.774219,-0.027086,10245.212069505
264,2.023075,-5.548882,-33.045625,-0.659897,-0.781484,-0.026296,10245.21247741
