,Fx,Fy,Fz,Mx,My,Mz,t
212,1.087341,2.886474,-37.287821,0.018105,-0.740209,0.003327,1258.190402797
213,1.082867,2.672691,-37.763845,-0.005692,-0.736539,0.003692,1258.190830789
214,1.177532,2.449153,-37.815352,0.00076,-0.754817,0.008222,1258.191246021
215,0.928915,2.079388,-37.857381,-0.035163,-0.740991,0.010453,1258.191696771
216,0.782237,1.945628,-38.084782,-0.047292,-0.728681,0.006517,1258.192130022
217,0.580572,1.625055,-38.174043,-0.062594,-0.717221,0.007093,1258.1926764
218,0.41173,1.265333,-38.287958,-0.100054,-0.693513,0.009663,1258.193127891
219,0.375777,1.021081,-38.188032,-0.110933,-0.691352,0.012697,1258.193544253
220,0.44162,0.740916,-38.236744,-0.128438,-0.702002,0.01104,1258.193958374
221,0.446213,0.590954,-38.171805,-0.133846,-0.710295,0.010836,1258.194413828
222,0.468988,0.433972,-38.139731,-0.143878,-0.711214,0.012418,1258.194836098
223,0.408979,0.419978,-38.181646,-0.139012,-0.70806,0.011537,1258.195249237
224,0.363982,0.397833,-38.363288,-0.146427,-0.701529,0.010102,1258.195695543
225,0.363204,0.351122,-38.474967,-0.150358,-0.699199,0.009399,1258.196132479
226,0.50879,0.341916,-38.546539,-0.149077,-0.709729,0.011124,1258.196535286
227,0.586424,0.371209,-38.538934,-0.158568,-0.709812,0.010546,1258.196979888
228,0.694693,0.381715,-38.322883,-0.150026,-0.721972,0.011174,1258.197264642
229,0.888381,0.729497,-38.012838,-0.107781,-0.74346,0.02451,1258.197696633
230,0.739385,0.914488,-37.899541,-0.098266,-0.720443,0.022165,1258.198108162
231,0.822866,0.987842,-37.689572,-0.091439,-0.727686,0.012486,1258.198558097
232,0.927517,0.73601,-37.772312,-0.110887,-0.735483,0.010191,1258.198981644
233,1.137297,0.542077,-37.447256,-0.129179,-0.756647,0.00928,1258.199391544
234,1.279812,0.437029,-37.297466,-0.147512,-0.764583,0.009401,1258.199841738
235,1.406244,0.24386,-36.637081,-0.170774,-0.772104,0.013184,1258.200274193
236,1.469587,0.207294,-36.308106,-0.176307,-0.777023,0.013053,1258.200680684
237,1.560492,0.252071,-35.760123,-0.161491,-0.787312,0.018257,1258.201125898
238,1.651109,0.41968,-35.356096,-0.132908,-0.794799,0.024355,1258.201557611
239,1.485185,0.636128,-34.946822,-0.117416,-0.775754,0.026524,1258.201973418
240,1.49724,0.873836,-34.935582,-0.113595,-0.764371,0.02283,1258.202258153
241,1.461648,0.865429,-34.538208,-0.108239,-0.772697,0.022374,1258.202550888
242,1.480677,1.024695,-34.424522,-0.09806,-0.770683,0.020796,1258.202840938
243,1.483378,0.949703,-34.356045,-0.100143,-0.774512,0.020673,1258.203253115
244,1.411812,1.137396,-34.529724,-0.10047,-0.758741,0.016205,1258.203693458
245,1.48094,1.118015,-34.391338,-0.090108,-0.778046,0.015075,1258.204131023
246,1.375565,1.20178,-34.132794,-0.089482,-0.76707,0.013352,1258.204687938
247,1.272794,1.333192,-33.946991,-0.077212,-0.757157,0.014799,1258.205128022
248,1.256971,1.318313,-33.805957,-0.06878,-0.75825,0.016197,1258.205565142
249,1.193203,1.184117,-33.921456,-0.083636,-0.755263,0.012228,1258.205969116
250,1.150234,0.9656,-33.969144,-0.106688,-0.753776,0.005045,1258.206405737
251,1.109196,0.771581,-34.161892,-0.120674,-0.7518,0.001898,1258.206845672
252,1.064205,0.630472,-34.56844,-0.135019,-0.742924,-0.000198,1258.207256405
253,1.016137,0.564084,-35.008894,-0.148567,-0.730894,-0.004589,1258.207689915
