,Fx,Fy,Fz,Mx,My,Mz,t
227,-0.531435,-7.634129,-41.103932,-0.85677,-0.604803,-0.040149,6587.292301092
228,-0.210523,-7.647552,-41.074025,-0.836027,-0.639317,-0.03628,6587.292706012
229,-0.12895,-7.744546,-40.933027,-0.850783,-0.649078,-0.042704,6587.293149338
230,-0.126386,-7.773278,-40.383755,-0.856663,-0.653731,-0.042256,6587.293575276
231,-0.068731,-7.583787,-40.148999,-0.850838,-0.643102,-0.037264,6587.294008566
232,0.062358,-7.541523,-39.305802,-0.845263,-0.661557,-0.034605,6587.29443867
233,0.254288,-7.13991,-38.785192,-0.800797,-0.672008,-0.030012,6587.29485809
234,0.226206,-6.687896,-38.547418,-0.778063,-0.660751,-0.031516,6587.295279824
235,0.381426,-6.558515,-38.109542,-0.748799,-0.678336,-0.025501,6587.295571394
236,0.39824,-6.282869,-37.799336,-0.739559,-0.684251,-0.024028,6587.296034738
237,0.627248,-5.785403,-37.458249,-0.695713,-0.704042,-0.024929,6587.296423751
238,1.021933,-5.455587,-36.526759,-0.677368,-0.734344,-0.022746,6587.296862577
239,1.383447,-5.128747,-35.315379,-0.641675,-0.76233,-0.020888,6587.297294478
240,1.447188,-4.780884,-34.899374,-0.613094,-0.771403,-0.017145,6587.297707935
241,1.295634,-4.619417,-34.815132,-0.612543,-0.747383,-0.01621,6587.298146021
242,1.25851,-4.643684,-34.814148,-0.603882,-0.741021,-0.008274,6587.29857931
243,1.085326,-4.519222,-34.986076,-0.606106,-0.718137,-0.007247,6587.298852713
244,1.159942,-4.663226,-34.816256,-0.595813,-0.742974,-0.004549,6587.299141228
245,1.175358,-4.820908,-34.598935,-0.627379,-0.746719,-0.012551,6587.29958835
246,1.447292,-5.095275,-34.246981,-0.650951,-0.766755,-0.018963,6587.300025399
247,1.680302,-5.201331,-33.735501,-0.655753,-0.781228,-0.014297,6587.300439282
248,1.705745,-5.314369,-33.183692,-0.664824,-0.786196,-0.00745,6587.300872034
249,1.588749,-5.17299,-32.377211,-0.644027,-0.771842,-0.000786,6587.301301231
250,1.147658,-4.798983,-32.071713,-0.624368,-0.724284,-0.000152,6587.30171517
251,0.74061,-4.768437,-31.664919,-0.614148,-0.708412,0.009472,6587.3021667
252,0.451185,-4.702938,-31.70285,-0.606359,-0.690492,0.009233,6587.302573675
253,0.345504,-4.813826,-31.518551,-0.624968,-0.682161,0.009137,6587.30300202
254,0.32726,-4.87589,-31.342083,-0.626858,-0.68148,0.007389,6587.303446439
255,0.36574,-4.877694,-31.63477,-0.632057,-0.693021,0.002701,6587.303861785
256,0.563929,-4.939332,-31.541626,-0.610202,-0.712945,0.003292,6587.304288519
